UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water_Temp_(Calc) (F),Oil_Temp_(Calc) (F),Oil_Press_(Calc) (psi),Water_Press_(Calc) (psi),Brake_Press_(Calc) ((null))
001212.200,12,17.14,87.0,35°29.340126 N,119°32.673516 W,0,0,0,0,83.16,-0.04,11066.000,1,0.000,0.00,0.00,0.00,0.00,0,0.00,0.100,0.25,500,13.3999996185303,0,0.180000007152557,255,69.00,2443,-50.00,24,255,0.10,-0.01,0.00,500.00,4.67999982833862,66.00,2.0,32,156.199996948242,150.800003051758,67.88,1.45,2.61068391799927
001212.300,12,18.06,86.4,35°29.340150 N,119°32.673180 W,0,0,0,0,83.14,-0.04,11166.000,1,0.100,0.49,0.06,0.26,0.00,-0.199357625429173,0.00,0.100,0.25,500,13.5,0,0.219999998807907,255,69.00,2705,-50.00,24,255,0.10,-0.01,0.00,500.00,4.71999979019165,66.00,2.0,32,156.199996948242,150.800003051758,68.46,1.45,3.19083595275879
001212.400,12,18.97,85.9,35°29.340174 N,119°32.672826 W,0,0,0,0,83.13,-0.04,11266.000,1,0.200,1.00,0.05,0.26,0.00,-0.189793336145086,0.00,0.100,0.26,500,13.5,0,0.25,255,69.00,2705,-50.00,24,255,0.10,-0.01,0.00,500.00,4.71999979019165,66.00,2.0,32,156.199996948242,150.800003051758,68.46,1.45,3.62595009803772
001212.500,12,19.88,86.7,35°29.340186 N,119°32.672454 W,0,0,0,0,83.12,-0.04,11366.000,1,0.300,1.54,-0.08,0.26,0.00,-0.181059196298345,0.00,0.100,0.26,500,13.5,0,0.159999996423721,255,69.00,2990,-50.00,24,255,0.10,0.01,-0.02,500.00,4.82999992370605,66.00,0.0,32,156.199996948242,150.800003051758,70.05,1.45,2.32060790061951
001212.600,12,20.81,86.7,35°29.340204 N,119°32.672070 W,0,0,0,0,83.11,-0.04,11466.000,1,0.400,2.11,-0.01,0.26,0.00,-0.173010380622837,109.50,0.100,0.26,500,13.3999996185303,0,0.209999993443489,255,69.00,2990,-50.00,24,255,0.10,0.01,-0.02,500.00,4.80000019073486,66.00,0.0,32,156.199996948242,150.800003051758,69.62,1.45,3.0457980632782
001212.700,12,21.78,85.8,35°29.340234 N,119°32.671668 W,0,0,0,0,83.11,-0.04,11566.000,1,0.500,2.70,0.10,0.28,-0.01,-0.165289256198347,100.43,0.100,0.27,500,13.5,0,0.25,255,69.00,3080,-50.00,24,255,0.10,0.01,-0.02,500.00,4.86999988555908,66.00,-3.0,32,156.199996948242,150.800003051758,70.63,1.45,3.62595009803772
001212.800,12,22.55,86.4,35°29.340258 N,119°32.671248 W,0,0,0,0,83.09,-0.04,11666.000,1,0.600,3.32,-0.06,0.22,-0.01,-0.15966647447554,202.25,0.100,0.24,500,13.5,0,0.28999999165535,255,69.00,3370,-50.00,24,255,0.10,0.01,-0.02,500.00,4.90999984741211,66.00,-3.0,35,156.199996948242,150.800003051758,71.21,1.45,4.20610189437866
001212.900,12,23.62,86.8,35°29.340276 N,119°32.670810 W,0,0,0,0,83.08,0.00,11766.000,1,0.700,3.96,-0.05,0.30,-0.01,0,1000.00,0.100,0.27,500,13.5,0,0.25,255,69.00,3370,-50.00,24,255,0.10,0.00,-0.01,500.00,4.86999988555908,66.00,-3.0,35,156.199996948242,150.800003051758,70.63,1.45,3.62595009803772
001213.000,12,24.55,86.6,35°29.340300 N,119°32.670354 W,0,0,0,0,83.07,0.00,11866.000,1,0.800,4.63,0.02,0.26,-0.01,0,1000.00,0.100,0.27,500,13.5,0,0.25,255,69.00,3491,-50.00,24,255,0.10,0.00,-0.01,500.00,4.84999990463257,66.00,-1.0,35,156.199996948242,150.800003051758,70.34,1.45,3.62595009803772
001213.100,12,25.51,86.4,35°29.340324 N,119°32.669880 W,0,0,0,0,83.06,-0.04,11966.000,1,0.900,5.32,0.02,0.27,-0.01,-0.141121128969032,508.41,0.100,0.27,500,13.5,0,0.28999999165535,255,69.00,3768,-50.00,24,255,0.20,0.00,-0.01,500.00,4.92000007629395,66.00,-1.0,35,156.199996948242,150.800003051758,71.36,2.90,4.20610189437866
001213.200,12,26.18,86.3,35°29.340354 N,119°32.669400 W,0,0,0,0,83.05,-0.04,12066.000,1,1.000,6.04,0.02,0.19,-0.01,-0.137514801940487,775.68,0.100,0.23,500,13.5,0,0.270000010728836,255,69.00,3898,-50.00,24,255,0.20,0.00,-0.01,500.00,4.96000003814697,66.00,0.0,35,156.199996948242,150.800003051758,71.94,2.90,3.91602611541748
001213.300,12,27.16,86.7,35°29.340378 N,119°32.668896 W,0,0,0,0,83.03,-0.04,12166.000,1,1.100,6.78,-0.05,0.28,-0.01,-0.132557625745637,1000.00,0.100,0.25,500,13.5,0,0.230000004172325,255,69.00,3898,-50.00,24,255,0.20,-0.02,-0.02,500.00,4.98000001907349,66.00,1.0,35,156.199996948242,150.800003051758,72.23,2.90,3.33587408065796
001213.400,12,28.28,86.5,35°29.340408 N,119°32.668368 W,0,0,0,0,83.02,-0.04,12266.000,1,1.200,7.55,0.02,0.32,-0.01,-0.127307447485678,431.56,0.100,0.29,500,13.5,0,0.200000002980232,255,69.00,4017,-50.00,24,255,0.20,-0.02,-0.02,500.00,4.96999979019165,66.00,2.0,35,156.199996948242,150.800003051758,72.08,2.90,2.90075993537903
001213.500,12,29.04,86.0,35°29.340438 N,119°32.667834 W,0,0,0,0,83.00,-0.04,12366.000,1,1.300,8.35,0.07,0.22,-0.01,-0.123962673461658,932.40,0.100,0.25,500,13.5,0,0.230000004172325,255,69.00,4268,-50.00,24,255,0.20,-0.02,-0.02,500.00,5,66.00,0.0,35,156.199996948242,150.800003051758,72.52,2.90,3.33587408065796
001213.600,12,30.08,86.2,35°29.340468 N,119°32.667276 W,0,0,0,0,83.00,-0.04,12466.000,1,1.400,9.17,-0.03,0.29,-0.01,-0.119672894089489,591.07,0.100,0.27,500,13.5,0,0.180000007152557,255,69.00,4268,-50.00,24,255,0.20,-0.02,-0.02,500.00,5.05000019073486,66.00,-2.0,35,156.199996948242,150.800003051758,73.24,2.90,2.61068391799927
001213.700,12,30.90,86.6,35°29.340498 N,119°32.666706 W,0,0,0,0,83.00,0.00,12566.000,1,1.500,10.01,-0.05,0.23,-0.01,0,1000.00,0.100,0.25,500,13.5,0,0.239999994635582,255,69.00,4385,-50.00,24,255,0.20,0.00,-0.02,500.00,5.01999998092651,66.00,-2.0,35,156.199996948242,150.800003051758,72.81,2.90,3.48091197013855
001213.800,12,31.67,86.5,35°29.340528 N,119°32.666118 W,0,0,0,0,82.98,-0.04,12666.000,1,1.600,10.88,0.02,0.22,-0.01,-0.11366147823067,1000.00,0.100,0.24,500,13.5,0,0.209999993443489,255,69.00,4636,-50.00,24,255,0.20,0.00,-0.02,500.00,5.03000020980835,66.00,-3.0,35,156.199996948242,150.800003051758,72.95,2.90,3.0457980632782
001213.900,12,32.54,86.3,35°29.340564 N,119°32.665518 W,0,0,0,0,82.97,-0.04,12766.000,1,1.700,11.77,0.02,0.24,-0.01,-0.110643267664505,1000.00,0.100,0.24,500,13.5,0,0.230000004172325,255,69.70,4760,-50.00,24,255,0.20,0.00,-0.02,500.00,4.98999977111816,66.00,-5.0,31,157.460006713867,150.800003051758,72.37,2.90,3.33587408065796
001214.000,12,33.31,86.4,35°29.340594 N,119°32.664906 W,0,0,0,0,82.97,-0.04,12866.000,1,1.800,12.69,-0.02,0.22,-0.02,-0.108062676352284,1000.00,0.100,0.23,500,13.5,0,0.230000004172325,255,69.70,4760,-50.00,24,255,0.30,0.00,-0.02,500.00,4.90999984741211,66.00,-5.0,31,157.460006713867,150.800003051758,71.21,4.35,3.33587408065796
001214.100,12,33.38,86.5,35°29.340624 N,119°32.664288 W,0,0,0,0,82.95,-0.04,12966.000,1,1.900,13.62,-0.01,0.02,-0.02,-0.107852242427874,1000.00,0.100,0.12,500,13.5,0,0.270000010728836,255,69.70,4682,-50.00,24,255,0.20,0.03,-0.27,500.00,4.75,66.00,-7.0,0,157.460006713867,150.800003051758,68.89,2.90,3.91602611541748
001214.200,12,33.25,86.7,35°29.340660 N,119°32.663682 W,0,0,0,0,82.95,-0.04,13066.000,1,2.000,14.54,-0.03,-0.04,-0.02,-0.108283703302653,553.65,0.100,0.04,500,13.5,0,0.209999993443489,255,69.70,4060,-50.00,24,255,0.20,0.03,-0.27,500.00,4.76000022888184,66.00,-8.0,0,157.460006713867,150.800003051758,69.04,2.90,3.0457980632782
001214.300,12,33.20,87.1,35°29.340684 N,119°32.663070 W,0,0,0,0,82.92,-0.07,13166.000,1,2.100,15.46,-0.07,-0.01,-0.02,-0.216874002228983,439.27,0.100,0.03,500,13.5,0,0.25,255,69.70,4060,-50.00,24,255,0.20,0.03,-0.27,500.00,4.65999984741211,66.00,-8.0,0,157.460006713867,150.800003051758,67.59,2.90,3.62595009803772
001214.400,12,33.24,86.9,35°29.340714 N,119°32.662458 W,0,0,0,0,82.92,-0.04,13266.000,1,2.200,16.39,0.03,0.01,-0.02,-0.10831954265082,1000.00,0.100,0.02,500,13.5,0,0.180000007152557,255,69.70,3683,-50.00,24,255,0.10,0.03,-0.27,500.00,4.59999990463257,67.00,-8.0,0,157.460006713867,152.600006103516,66.72,1.45,2.61068391799927
001214.500,12,33.23,87.0,35°29.340744 N,119°32.661852 W,0,0,0,0,82.89,-0.07,13366.000,1,2.300,17.31,-0.02,0.00,-0.02,-0.216684723726977,659.87,0.100,0.01,500,13.5,0,0.200000002980232,255,69.70,2893,-50.00,24,255,0.10,0.02,-0.31,500.00,4.53000020980835,67.00,-6.0,0,157.460006713867,152.600006103516,65.70,1.45,2.90075993537903
001214.600,12,33.05,87.8,35°29.340762 N,119°32.661246 W,0,0,0,0,82.88,-0.07,13466.000,1,2.400,18.23,-0.13,-0.05,-0.02,-0.217838557424664,247.46,0.100,0.04,500,13.5,0,0.170000001788139,255,69.70,2540,-50.00,24,255,0.10,0.02,-0.31,500.00,4.26000022888184,67.00,-4.0,0,157.460006713867,152.600006103516,61.79,1.45,2.46564602851868
001214.700,12,32.99,87.4,35°29.340786 N,119°32.660640 W,0,0,0,0,82.88,-0.04,13566.000,1,2.500,19.15,0.07,-0.02,-0.02,-0.109123976962716,378.90,0.100,0.02,500,13.5,0,0.159999996423721,255,69.70,1891,-50.00,24,255,0.10,0.02,-0.31,500.00,4.44000005722046,67.00,-4.0,0,157.460006713867,152.600006103516,64.40,1.45,2.32060790061951
001214.800,12,32.86,87.5,35°29.340810 N,119°32.660034 W,0,0,0,0,82.86,-0.07,13666.000,1,2.600,20.06,-0.02,-0.04,-0.03,-0.219131387527772,372.76,0.100,0.03,500,13.5,0,0.230000004172325,255,69.70,1891,-50.00,24,255,0.10,0.02,-0.31,500.00,4.07000017166138,67.00,-2.0,15,157.460006713867,152.600006103516,59.03,1.45,3.33587408065796
001214.900,12,32.45,87.6,35°29.340834 N,119°32.659440 W,0,0,0,0,82.85,-0.07,13766.000,1,2.700,20.97,-0.02,-0.12,-0.03,-0.221900329768546,375.77,0.100,0.07,500,13.5,0,0.200000002980232,255,69.70,1818,-50.00,24,255,0.10,0.02,-0.31,500.00,4.3899998664856,67.00,-2.0,17,157.460006713867,152.600006103516,63.67,1.45,2.90075993537903
001215.000,12,31.83,87.8,35°29.340852 N,119°32.658858 W,0,0,0,0,82.83,-0.11,13866.000,1,2.800,21.86,-0.03,-0.18,-0.03,-0.33932386577856,488.42,0.100,0.13,500,13.5,0,0.189999997615814,255,69.70,1818,-50.00,24,255,0.10,0.00,-0.37,500.00,4.51999998092651,67.00,-2.0,17,157.460006713867,152.600006103516,65.56,1.45,2.75572204589844
001215.100,12,31.05,87.8,35°29.340870 N,119°32.658288 W,0,0,0,0,82.82,-0.07,13966.000,1,2.900,22.73,0.01,-0.22,-0.03,-0.231854189476396,408.46,0.100,0.17,500,13.6000003814697,0,0.180000007152557,255,69.70,2338,-50.00,24,255,0.10,0.00,-0.37,500.00,4.28000020980835,67.00,-1.0,21,157.460006713867,152.600006103516,62.08,1.45,2.61068391799927
001215.200,12,31.72,87.8,35°29.340894 N,119°32.657706 W,0,0,0,0,82.80,-0.11,14066.000,1,3.000,23.61,-0.01,0.19,-0.03,-0.340479192938209,441.73,0.100,0.02,500,13.5,0,0.259999990463257,255,69.70,2676,-50.00,24,255,0.10,0.00,-0.37,500.00,4.73999977111816,67.00,-1.0,26,157.460006713867,152.600006103516,68.75,1.45,3.77098798751831
001215.300,12,32.13,87.6,35°29.340912 N,119°32.657112 W,0,0,0,0,82.80,-0.07,14166.000,1,3.100,24.49,0.03,0.12,-0.04,-0.224061741457646,1000.00,0.100,0.06,500,13.5,0,0.230000004172325,255,69.70,2676,-50.00,24,255,0.10,-0.01,-0.20,500.00,4.75,67.00,0.0,27,157.460006713867,152.600006103516,68.89,1.45,3.33587408065796
001215.400,12,31.99,87.9,35°29.340930 N,119°32.656524 W,0,0,0,0,82.78,-0.11,14266.000,1,3.200,25.38,-0.05,-0.04,-0.04,-0.337605501719287,651.55,0.100,0.02,500,13.5,0,0.230000004172325,255,69.70,2740,-50.00,24,255,0.10,-0.01,-0.20,500.00,3.98000001907349,67.00,0.0,35,157.460006713867,152.600006103516,57.73,1.45,3.33587408065796
001215.500,12,32.78,88.0,35°29.340954 N,119°32.655918 W,0,0,0,0,82.78,-0.07,14366.000,1,3.300,26.28,-0.01,0.22,-0.04,-0.219632725276066,759.29,0.100,0.12,500,13.5,0,0.189999997615814,255,69.70,2810,-50.00,24,255,0.10,-0.01,-0.20,500.00,4.40000009536743,67.00,0.0,35,157.460006713867,152.600006103516,63.82,1.45,2.75572204589844
001215.600,12,33.23,87.7,35°29.340972 N,119°32.655306 W,0,0,0,0,82.77,-0.07,14466.000,1,3.400,27.20,0.05,0.13,-0.04,-0.216684723726977,1000.00,0.100,0.12,500,13.5,0,0.230000004172325,255,69.70,2885,-50.00,24,255,0.10,-0.01,-0.20,500.00,4.84000015258789,67.00,0.0,35,157.460006713867,152.600006103516,70.20,1.45,3.33587408065796
001215.700,12,34.09,87.8,35°29.340996 N,119°32.654676 W,0,0,0,0,82.76,-0.07,14566.000,1,3.500,28.14,-0.01,0.24,-0.05,-0.211218023938043,1000.00,0.100,0.18,500,13.5,0,0.140000000596046,255,69.70,2885,-50.00,24,255,0.10,0.01,-0.07,500.00,4.26999998092651,67.00,0.0,35,157.460006713867,152.600006103516,61.93,1.45,2.03053188323975
001215.800,12,34.72,87.9,35°29.341014 N,119°32.654034 W,0,0,0,0,82.76,-0.07,14666.000,1,3.600,29.09,-0.03,0.18,-0.05,-0.207361327112493,1000.00,0.100,0.18,500,13.5,0,0.170000001788139,255,69.70,2976,-50.00,24,255,0.10,0.01,-0.07,500.00,4.1399998664856,67.00,0.0,39,157.460006713867,152.600006103516,60.05,1.45,2.46564602851868
001215.900,12,35.53,87.9,35°29.341038 N,119°32.653374 W,0,0,0,0,82.74,-0.11,14766.000,1,3.700,30.07,0.00,0.23,-0.05,-0.303985588831344,1000.00,0.100,0.20,500,13.5,0,0.180000007152557,255,69.70,3051,-50.00,24,255,0.10,0.01,-0.07,500.00,4.59999990463257,67.00,0.0,40,157.460006713867,152.600006103516,66.72,1.45,2.61068391799927
001216.000,12,36.25,87.7,35°29.341062 N,119°32.652708 W,0,0,0,0,82.74,-0.07,14866.000,1,3.800,31.06,0.03,0.21,-0.05,-0.198609731876862,1000.00,0.100,0.20,500,13.5,0,0.189999997615814,255,69.70,3202,-50.00,24,255,0.10,0.01,-0.07,500.00,4.82999992370605,67.00,0.0,40,157.460006713867,152.600006103516,70.05,1.45,2.75572204589844
001216.100,12,37.17,87.7,35°29.341080 N,119°32.652018 W,0,0,0,0,82.73,-0.07,14966.000,1,3.900,32.08,0.00,0.26,-0.05,-0.193683757464895,1000.00,0.100,0.23,500,13.5,0,0.219999998807907,255,69.70,3202,-50.00,24,255,0.10,-0.02,-0.03,500.00,4.82000017166138,67.00,0.0,44,157.460006713867,152.600006103516,69.91,1.45,3.19083595275879
001216.200,12,38.13,88.1,35°29.341104 N,119°32.651316 W,0,0,0,0,82.72,-0.11,15066.000,1,4.000,33.13,-0.08,0.27,-0.06,-0.283256399496433,1000.00,0.100,0.25,500,13.5,0,0.170000001788139,255,69.70,3260,-50.00,24,255,0.10,-0.02,-0.03,500.00,4.07999992370605,67.00,0.0,44,157.460006713867,152.600006103516,59.18,1.45,2.46564602851868
001216.300,12,39.16,88.0,35°29.341122 N,119°32.650590 W,0,0,0,0,82.73,-0.04,15166.000,1,4.100,34.20,0.02,0.29,-0.06,-0.0919211520784394,1000.00,0.100,0.27,500,13.5,0,0.209999993443489,255,69.70,3410,-50.00,24,255,0.10,-0.02,-0.03,500.00,4.21000003814697,67.00,0.0,44,157.460006713867,152.600006103516,61.06,1.45,3.0457980632782
001216.400,12,39.93,87.6,35°29.341152 N,119°32.649852 W,0,0,0,0,82.72,-0.04,15266.000,1,4.200,35.30,0.08,0.22,-0.06,-0.0901555182690141,1000.00,0.100,0.25,500,13.5,0,0.159999996423721,255,69.70,3410,-50.00,24,255,0.10,-0.02,-0.03,500.00,4.57000017166138,67.00,0.0,44,157.460006713867,152.600006103516,66.28,1.45,2.32060790061951
001216.500,12,40.85,87.9,35°29.341176 N,119°32.649096 W,0,0,0,0,82.70,-0.07,15366.000,1,4.300,36.42,-0.07,0.26,-0.06,-0.176241646880278,1000.00,0.100,0.25,500,13.5,0,0.170000001788139,255,69.70,3560,-50.00,24,255,0.20,-0.02,-0.03,500.00,4.96999979019165,67.00,0.0,45,157.460006713867,152.600006103516,72.08,2.90,2.46564602851868
001216.600,12,41.77,87.6,35°29.341200 N,119°32.648322 W,0,0,0,0,82.71,-0.04,15466.000,1,4.400,37.57,0.06,0.26,-0.06,-0.0861924485838102,1000.00,0.100,0.26,500,13.5,0,0.189999997615814,255,69.70,3560,-50.00,24,255,0.20,-0.01,0.02,500.00,4.92000007629395,67.00,1.0,45,157.460006713867,152.600006103516,71.36,2.90,2.75572204589844
001216.700,12,42.78,87.5,35°29.341230 N,119°32.647536 W,0,0,0,0,82.70,-0.04,15566.000,1,4.500,38.74,0.02,0.29,-0.07,-0.0841475386844935,1000.00,0.100,0.27,500,13.5,0,0.129999995231628,255,69.70,3650,-50.00,24,255,0.20,-0.01,0.02,500.00,4.30999994277954,67.00,1.0,45,157.460006713867,152.600006103516,62.51,2.90,1.88549399375916
001216.800,12,43.75,87.6,35°29.341260 N,119°32.646726 W,0,0,0,0,82.69,-0.07,15666.000,1,4.600,39.95,-0.01,0.27,-0.07,-0.164582714243262,1000.00,0.100,0.27,500,13.5,0,0.219999998807907,255,69.70,3790,-50.00,24,255,0.20,-0.01,0.02,500.00,4.32000017166138,67.00,0.0,45,157.460006713867,152.600006103516,62.66,2.90,3.19083595275879
001216.900,12,44.58,87.8,35°29.341284 N,119°32.645904 W,0,0,0,0,82.69,-0.04,15766.000,1,4.700,41.17,-0.05,0.23,-0.07,-0.0807627593942793,1000.00,0.100,0.25,500,13.5,0,0.189999997615814,255,69.70,3790,-50.00,24,255,0.20,-0.04,-0.04,500.00,4.51000022888184,67.00,0.0,46,157.460006713867,152.600006103516,65.41,2.90,2.75572204589844
001217.000,12,45.40,87.3,35°29.341320 N,119°32.645064 W,0,0,0,0,82.67,-0.07,15866.000,1,4.800,42.42,0.11,0.23,-0.07,-0.158604282315623,759.38,0.100,0.24,500,13.5,0,0.230000004172325,255,69.70,3903,-50.00,24,255,0.20,-0.04,-0.04,500.00,5.07000017166138,67.00,0.0,46,157.460006713867,152.600006103516,73.53,2.90,3.33587408065796
001217.100,12,46.44,87.6,35°29.341350 N,119°32.644206 W,0,0,0,0,82.66,-0.07,15966.000,1,4.900,43.70,-0.06,0.30,-0.07,-0.155038759689922,1000.00,0.100,0.27,500,13.5,0,0.180000007152557,255,69.70,3951,-50.00,24,255,0.20,-0.04,-0.04,500.00,4.94999980926514,67.00,0.0,46,157.460006713867,152.600006103516,71.79,2.90,2.61068391799927
001217.200,12,47.51,87.7,35°29.341380 N,119°32.643330 W,0,0,0,0,82.66,-0.07,16066.000,1,5.000,45.00,-0.03,0.30,-0.07,-0.151537473954497,1000.00,0.100,0.29,500,13.5,0,0.200000002980232,255,69.70,4117,-50.00,24,255,0.20,-0.04,-0.04,500.00,4.90000009536743,67.00,-1.0,46,157.460006713867,152.600006103516,71.07,2.90,2.90075993537903
001217.300,12,48.35,87.5,35°29.341410 N,119°32.642436 W,0,0,0,0,82.66,-0.04,16166.000,1,5.100,46.33,0.04,0.24,-0.07,-0.0744601638123604,1000.00,0.100,0.26,500,13.5,0,0.209999993443489,255,69.70,4117,-50.00,24,255,0.20,-0.04,-0.04,500.00,4.69000005722046,67.00,-1.0,46,157.460006713867,152.600006103516,68.02,2.90,3.0457980632782
001217.400,12,49.05,87.9,35°29.341440 N,119°32.641530 W,0,0,0,0,82.63,-0.11,16266.000,1,5.200,47.69,-0.10,0.20,-0.08,-0.220165531862845,1000.00,0.100,0.23,500,13.5,0,0.25,255,69.70,4188,-50.00,24,255,0.20,0.00,-0.06,500.00,4.73000001907349,67.00,-1.0,46,157.460006713867,152.600006103516,68.60,2.90,3.62595009803772
001217.500,12,50.31,87.6,35°29.341470 N,119°32.640600 W,0,0,0,0,82.65,-0.04,16366.000,1,5.300,49.07,0.08,0.35,-0.08,-0.0715620403132827,1000.00,0.100,0.29,500,13.5,0,0.280000001192093,255,69.70,4366,-50.00,24,255,0.20,0.00,-0.06,500.00,4.71999979019165,67.00,0.0,47,157.460006713867,152.600006103516,68.46,2.90,4.06106376647949
001217.600,12,51.33,87.8,35°29.341500 N,119°32.639652 W,0,0,0,0,82.64,-0.04,16466.000,1,5.400,50.48,-0.05,0.29,-0.08,-0.0701357906836291,1000.00,0.100,0.29,500,13.5,0,0.259999990463257,255,69.70,4428,-50.00,24,255,0.20,0.00,-0.06,500.00,4.69999980926514,67.00,0.0,47,157.460006713867,152.600006103516,68.17,2.90,3.77098798751831
001217.700,12,52.10,87.7,35°29.341536 N,119°32.638692 W,0,0,0,0,82.63,-0.04,16566.000,1,5.500,51.92,0.03,0.22,-0.08,-0.0691031941031941,1000.00,0.100,0.25,500,13.5,0,0.28999999165535,255,69.70,4428,-50.00,24,255,0.20,-0.03,-0.04,500.00,4.80000019073486,67.00,0.0,46,157.460006713867,152.600006103516,69.62,2.90,4.20610189437866
001217.800,12,53.06,87.6,35°29.341572 N,119°32.637714 W,0,0,0,0,82.62,-0.07,16666.000,1,5.600,53.38,0.02,0.27,-0.08,-0.135685210312076,1000.00,0.100,0.26,500,13.5,0,0.280000001192093,255,69.70,4515,-50.00,24,255,0.20,-0.03,-0.04,500.00,4.84999990463257,67.00,0.0,46,157.460006713867,152.600006103516,70.34,2.90,4.06106376647949
001217.900,12,54.02,87.7,35°29.341602 N,119°32.636718 W,0,0,0,0,82.62,-0.04,16766.000,1,5.700,54.86,-0.01,0.27,-0.08,-0.0666395172337196,1000.00,0.100,0.27,500,13.5,0,0.25,255,69.70,4600,-50.00,24,255,0.30,-0.03,-0.04,500.00,4.90000009536743,67.00,0.0,46,157.460006713867,152.600006103516,71.07,4.35,3.62595009803772
001218.000,12,54.89,87.5,35°29.341638 N,119°32.635704 W,0,0,0,0,82.61,-0.07,16866.000,1,5.800,56.38,0.03,0.24,-0.09,-0.131180993331633,1000.00,0.100,0.26,500,13.5,0,0.239999994635582,255,69.70,4721,-50.00,24,255,0.30,-0.03,-0.04,500.00,5.05000019073486,67.00,2.0,40,157.460006713867,152.600006103516,73.24,4.35,3.48091197013855
001218.100,12,55.39,87.6,35°29.341674 N,119°32.634684 W,0,0,0,0,82.59,-0.07,16966.000,1,5.900,57.91,-0.02,0.14,-0.09,-0.129996750081248,1000.00,0.100,0.20,500,13.5,0,0.219999998807907,255,69.70,4700,-50.00,24,255,0.30,0.00,-0.10,500.00,5.05999994277954,67.00,2.0,40,157.460006713867,152.600006103516,73.39,4.35,3.19083595275879
001218.200,12,55.80,87.8,35°29.341710 N,119°32.633658 W,0,0,0,0,82.61,-0.04,17066.000,1,6.000,59.45,-0.06,0.12,-0.09,-0.0645161290322581,1000.00,0.100,0.16,500,13.5,0,0.219999998807907,255,69.70,4700,-50.00,24,255,0.20,0.00,-0.10,500.00,5.03000020980835,67.00,2.0,5,157.460006713867,152.600006103516,72.95,2.90,3.19083595275879
001218.300,12,55.48,87.5,35°29.341746 N,119°32.632644 W,0,0,0,0,82.58,-0.07,17166.000,1,6.100,61.00,0.09,-0.09,-0.09,-0.129769478939495,1000.00,0.100,0.04,500,13.5,0,0.230000004172325,255,69.70,4178,-50.00,24,255,0.20,0.00,-0.10,500.00,4.65999984741211,67.00,2.0,0,157.460006713867,152.600006103516,67.59,2.90,3.33587408065796
001218.400,12,55.36,87.4,35°29.341782 N,119°32.631624 W,0,0,0,0,82.59,-0.04,17266.000,1,6.200,62.54,0.02,-0.03,-0.09,-0.0650277271003053,1000.00,0.100,0.01,500,13.5,0,0.239999994635582,255,69.70,3795,-50.00,24,255,0.20,0.00,-0.10,500.00,4.75,67.00,2.0,0,157.460006713867,152.600006103516,68.89,2.90,3.48091197013855
001218.500,12,55.55,87.5,35°29.341824 N,119°32.630604 W,0,0,0,0,82.58,-0.04,17366.000,1,6.300,64.08,-0.01,0.05,-0.09,-0.0648088139987038,1000.00,0.100,0.03,500,13.5,0,0.219999998807907,255,69.70,3795,-50.00,24,255,0.10,0.00,-0.31,500.00,4.51000022888184,67.00,2.0,0,157.460006713867,152.600006103516,65.41,1.45,3.19083595275879
001218.600,12,55.16,87.3,35°29.341860 N,119°32.629596 W,0,0,0,0,82.56,-0.07,17466.000,1,6.400,65.62,0.04,-0.11,-0.09,-0.130538835303503,1000.00,0.100,0.04,500,13.5,0,0.189999997615814,255,69.70,3396,-50.00,24,255,0.10,0.00,-0.31,500.00,4.34000015258789,67.00,2.0,3,157.460006713867,152.600006103516,62.95,1.45,2.75572204589844
001218.700,12,54.96,87.1,35°29.341902 N,119°32.628588 W,0,0,0,0,82.56,-0.07,17566.000,1,6.500,67.14,0.06,-0.06,-0.10,-0.131009134247971,1000.00,0.100,0.05,500,13.5,0,0.28999999165535,255,69.70,2763,-50.00,24,255,0.10,0.00,-0.31,500.00,4.3899998664856,67.00,2.0,26,157.460006713867,152.600006103516,63.67,1.45,4.20610189437866
001218.800,12,54.73,87.2,35°29.341944 N,119°32.627586 W,0,0,0,0,82.56,-0.04,17666.000,1,6.600,68.67,-0.04,-0.06,-0.10,-0.0657726458873826,1000.00,0.100,0.06,500,13.5,0,0.259999990463257,255,69.70,3257,-50.00,24,255,0.20,0.00,-0.31,500.00,4.42999982833862,67.00,1.0,33,157.460006713867,152.600006103516,64.25,2.90,3.77098798751831
