UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water_Temp_(Calc) (F),Oil_Temp_(Calc) (F),Oil_Press_(Calc) (psi),Water_Press_(Calc) (psi),Brake_Press_(Calc) ((null))
003338.800,12,16.41,252.7,35°29.350542 N,119°32.694438 W,0,1,0,0,80.54,-0.36,11066.000,1,0.000,0.00,0.00,0.00,0.00,0,0.00,0.100,0.22,500,13.3999996185303,0,0.280000001192093,255,81.70,2343,-50.00,17,255,0.40,-0.20,-0.28,500.00,2.8199999332428,92.00,239.0,15,179.059997558594,197.600006103516,40.90,5.80,4.06106376647949
003338.900,12,16.68,249.7,35°29.350440 N,119°32.694732 W,0,1,0,0,80.53,-0.32,11166.000,1,0.100,0.46,0.24,0.08,-0.01,-1.94302848575712,0.00,0.100,0.23,500,13.3999996185303,0,0.209999993443489,255,81.70,2343,-50.00,17,255,0.40,-0.19,-0.25,500.00,2.9300000667572,92.00,223.0,15,179.059997558594,197.600006103516,42.50,5.80,3.0457980632782
003339.000,12,16.61,247.2,35°29.350332 N,119°32.695014 W,0,1,0,0,80.52,-0.32,11266.000,1,0.200,0.92,0.21,-0.02,-0.02,-1.95063214930765,0.00,0.100,0.22,500,13.3999996185303,0,0.219999998807907,255,81.70,2376,-50.00,17,255,0.40,-0.19,-0.25,500.00,2.99000000953674,92.00,217.0,15,179.059997558594,197.600006103516,43.37,5.80,3.19083595275879
003339.100,12,16.99,245.3,35°29.350212 N,119°32.695302 W,0,1,0,0,80.52,-0.32,11366.000,1,0.300,1.39,0.16,0.11,-0.03,-1.90756549896968,0.00,0.100,0.22,500,13.3999996185303,0,0.280000001192093,255,81.70,2376,-50.00,17,255,0.40,-0.19,-0.25,500.00,2.99000000953674,92.00,207.0,14,179.059997558594,197.600006103516,43.37,5.80,4.06106376647949
003339.200,12,16.82,243.5,35°29.350092 N,119°32.695578 W,0,1,0,0,80.51,-0.32,11466.000,1,0.400,1.86,0.15,-0.05,-0.04,-1.92593473221185,10.40,0.100,0.20,500,13.3999996185303,0,0.189999997615814,255,81.70,2382,-50.00,17,255,0.40,-0.19,-0.25,500.00,3.02999997138977,92.00,207.0,14,179.059997558594,197.600006103516,43.95,5.80,2.75572204589844
003339.300,12,16.92,241.8,35°29.349960 N,119°32.695854 W,0,1,0,0,80.50,-0.32,11566.000,1,0.500,2.33,0.14,0.03,-0.05,-1.91444103048925,11.23,0.100,0.19,500,13.3999996185303,0,0.200000002980232,255,81.70,2405,-50.00,17,255,0.40,-0.19,-0.26,500.00,3.00999999046326,92.00,203.0,12,179.059997558594,197.600006103516,43.66,5.80,2.90075993537903
003339.400,12,16.65,239.4,35°29.349816 N,119°32.696118 W,0,1,0,0,80.52,-0.29,11666.000,1,0.600,2.79,0.20,-0.08,-0.05,-1.72931427885193,11.43,0.100,0.19,500,13.3999996185303,0,0.200000002980232,255,81.70,2397,-50.00,17,255,0.40,-0.19,-0.26,500.00,3.01999998092651,92.00,198.0,11,179.059997558594,197.600006103516,43.80,5.80,2.90075993537903
003339.500,12,16.90,235.9,35°29.349654 N,119°32.696364 W,0,1,0,0,80.53,-0.25,11766.000,1,0.700,3.26,0.29,0.07,-0.06,-1.49156555193844,11.22,0.100,0.21,500,13.3999996185303,0,0.200000002980232,255,81.70,2400,-50.00,17,255,0.40,-0.19,-0.26,500.00,3.01999998092651,92.00,194.0,11,179.059997558594,197.600006103516,43.80,5.80,2.90075993537903
003339.600,12,16.78,234.1,35°29.349498 N,119°32.696616 W,0,1,0,0,80.53,-0.22,11866.000,1,0.800,3.73,0.15,-0.03,-0.07,-1.28724672228844,11.95,0.100,0.20,500,13.5,0,0.230000004172325,255,81.70,2400,-50.00,17,255,0.40,-0.19,-0.26,500.00,3,92.00,193.0,11,179.059997558594,197.600006103516,43.51,5.80,3.33587408065796
003339.700,12,16.59,232.4,35°29.349330 N,119°32.696856 W,0,1,0,0,80.54,-0.14,11966.000,1,0.900,4.19,0.14,-0.06,-0.08,-0.868254446789267,12.46,0.100,0.19,500,13.5,0,0.200000002980232,255,81.70,2388,-50.00,17,255,0.40,-0.21,-0.32,500.00,2.97000002861023,92.00,193.0,11,179.059997558594,197.600006103516,43.08,5.80,2.90075993537903
003339.800,12,16.55,229.8,35°29.349156 N,119°32.697084 W,0,1,0,0,80.56,-0.11,12066.000,1,1.000,4.65,0.21,-0.01,-0.08,-0.652725734316451,11.89,0.100,0.19,500,13.5,0,0.209999993443489,255,81.70,2388,-50.00,17,255,0.40,-0.21,-0.32,500.00,2.94000005722046,92.00,193.0,11,179.059997558594,197.600006103516,42.64,5.80,3.0457980632782
003339.900,12,16.61,228.0,35°29.348982 N,119°32.697312 W,0,1,0,0,80.53,-0.14,12166.000,1,1.100,5.11,0.15,0.02,-0.09,-0.867104233154694,11.97,0.100,0.18,500,13.5,0,0.25,255,81.70,2363,-50.00,17,255,0.40,-0.21,-0.32,500.00,2.82999992370605,92.00,194.0,11,179.059997558594,197.600006103516,41.05,5.80,3.62595009803772
003340.000,12,16.61,225.3,35°29.348796 N,119°32.697522 W,0,1,0,0,80.51,-0.18,12266.000,1,1.200,5.57,0.23,0.00,-0.09,-1.08368452739314,11.22,0.100,0.19,500,13.5,0,0.189999997615814,255,81.70,2351,-50.00,17,255,0.40,-0.21,-0.32,500.00,2.80999994277954,92.00,196.0,11,179.059997558594,197.600006103516,40.76,5.80,2.75572204589844
003340.100,12,16.79,223.3,35°29.348604 N,119°32.697732 W,0,1,0,0,80.54,-0.11,12366.000,1,1.300,6.04,0.16,0.05,-0.10,-0.643354977065586,11.65,0.100,0.19,500,13.5,0,0.200000002980232,255,81.70,2351,-50.00,17,255,0.40,-0.17,-0.30,500.00,2.83999991416931,92.00,196.0,11,179.059997558594,197.600006103516,41.19,5.80,2.90075993537903
003340.200,12,16.43,221.7,35°29.348412 N,119°32.697930 W,0,1,0,0,80.54,-0.07,12466.000,1,1.400,6.50,0.13,-0.10,-0.10,-0.438116100766703,12.87,0.100,0.18,500,13.5,0,0.170000001788139,255,81.70,2321,-50.00,17,255,0.40,-0.17,-0.30,500.00,2.70000004768372,92.00,200.0,10,179.059997558594,197.600006103516,39.16,5.80,2.46564602851868
003340.300,12,16.15,218.6,35°29.348214 N,119°32.698116 W,0,1,0,0,80.54,-0.04,12566.000,1,1.500,6.95,0.25,-0.08,-0.10,-0.222910216718266,11.61,0.100,0.20,500,13.5,0,0.180000007152557,255,81.70,2311,-50.00,17,255,0.40,-0.17,-0.30,500.00,2.69000005722046,92.00,202.0,10,179.059997558594,197.600006103516,39.02,5.80,2.61068391799927
003340.400,12,16.41,217.3,35°29.348010 N,119°32.698302 W,0,1,0,0,80.54,-0.04,12666.000,1,1.600,7.40,0.11,0.07,-0.11,-0.219391797184472,12.11,0.100,0.17,500,13.5,0,0.189999997615814,255,81.70,2311,-50.00,17,255,0.40,-0.17,-0.30,500.00,2.59999990463257,92.00,205.0,9,179.059997558594,197.600006103516,37.71,5.80,2.75572204589844
003340.500,12,16.00,215.4,35°29.347812 N,119°32.698470 W,0,1,0,0,80.55,0.00,12766.000,1,1.700,7.85,0.15,-0.12,-0.11,0,12.34,0.100,0.18,500,13.5,0,0.189999997615814,255,81.70,2287,-50.00,17,255,0.40,-0.18,-0.34,500.00,2.63000011444092,92.00,205.0,9,179.059997558594,197.600006103516,38.14,5.80,2.75572204589844
003340.600,12,15.97,213.1,35°29.347608 N,119°32.698632 W,0,1,0,0,80.53,-0.04,12866.000,1,1.800,8.30,0.18,-0.01,-0.11,-0.225380329305703,11.93,0.100,0.17,500,13.5,0,0.25,255,81.70,2260,-50.00,17,255,0.40,-0.18,-0.34,500.00,2.53999996185303,92.00,205.0,9,179.059997558594,197.600006103516,36.84,5.80,3.62595009803772
003340.700,12,15.90,211.2,35°29.347392 N,119°32.698782 W,0,1,0,0,80.53,-0.04,12966.000,1,1.900,8.74,0.15,-0.02,-0.11,-0.22640085529212,12.58,0.100,0.17,500,13.5,0,0.180000007152557,255,81.70,2205,-50.00,17,255,0.40,-0.18,-0.34,500.00,2.63000011444092,92.00,205.0,9,179.059997558594,197.600006103516,38.14,5.80,2.61068391799927
003340.800,12,15.58,209.0,35°29.347182 N,119°32.698920 W,0,1,0,0,80.52,-0.04,13066.000,1,2.000,9.18,0.17,-0.09,-0.11,-0.231050638598293,12.08,0.100,0.18,500,13.5,0,0.230000004172325,255,81.70,2205,-50.00,17,255,0.40,-0.18,-0.34,500.00,2.61999988555908,92.00,204.0,8,179.059997558594,197.600006103516,38.00,5.80,3.33587408065796
003340.900,12,15.46,206.4,35°29.346972 N,119°32.699034 W,0,1,0,0,80.48,-0.07,13166.000,1,2.100,9.61,0.20,-0.03,-0.11,-0.465778237805667,11.26,0.100,0.18,500,13.5,0,0.140000000596046,255,81.70,2206,-50.00,17,255,0.40,-0.18,-0.34,500.00,2.59999990463257,92.00,205.0,8,179.059997558594,197.600006103516,37.71,5.80,2.03053188323975
003341.000,12,15.14,204.5,35°29.346762 N,119°32.699154 W,0,1,0,0,80.49,-0.04,13266.000,1,2.200,10.03,0.14,-0.09,-0.12,-0.237812128418549,11.98,0.100,0.18,500,13.5,0,0.230000004172325,255,81.70,2147,-50.00,17,255,0.40,-0.15,-0.34,500.00,2.45000004768372,92.00,205.0,8,179.059997558594,197.600006103516,35.53,5.80,3.33587408065796
003341.100,12,14.92,202.5,35°29.346558 N,119°32.699256 W,0,1,0,0,80.48,-0.04,13366.000,1,2.300,10.45,0.15,-0.06,-0.12,-0.241367750586658,11.27,0.100,0.18,500,13.5,0,0.180000007152557,255,81.70,2147,-50.00,17,255,0.40,-0.15,-0.34,500.00,2.33999991416931,92.00,204.0,5,179.059997558594,197.600006103516,33.94,5.80,2.61068391799927
003341.200,12,14.78,201.2,35°29.346348 N,119°32.699358 W,0,1,0,0,80.48,-0.04,13466.000,1,2.400,10.86,0.09,-0.04,-0.12,-0.243605359317905,11.63,0.100,0.16,500,13.5,0,0.180000007152557,255,81.70,2095,-50.00,17,255,0.40,-0.15,-0.34,500.00,2.34999990463257,92.00,202.0,5,179.059997558594,197.600006103516,34.08,5.80,2.61068391799927
003341.300,12,14.45,198.8,35°29.346138 N,119°32.699436 W,0,1,0,0,80.47,-0.04,13566.000,1,2.500,11.27,0.17,-0.09,-0.12,-0.249186682356199,11.25,0.100,0.17,500,13.5,0,0.219999998807907,255,81.70,2037,-50.00,17,255,0.40,-0.17,-0.39,500.00,2.3199999332428,92.00,202.0,5,179.059997558594,197.600006103516,33.65,5.80,3.19083595275879
003341.400,12,13.68,197.2,35°29.345940 N,119°32.699508 W,0,1,0,0,80.46,0.00,13666.000,1,2.600,11.66,0.11,-0.22,-0.12,0,10.89,0.100,0.21,500,13.5,0,0.189999997615814,255,81.70,1918,-50.00,17,255,0.40,-0.17,-0.39,500.00,2.04999995231628,92.00,202.0,6,179.059997558594,197.600006103516,29.73,5.80,2.75572204589844
003341.500,12,13.41,195.3,35°29.345742 N,119°32.699568 W,0,1,0,0,80.48,0.04,13766.000,1,2.700,12.03,0.13,-0.07,-0.12,0.268376323244372,10.96,0.100,0.18,500,13.5,0,0.230000004172325,255,81.70,1881,-50.00,17,255,0.40,-0.17,-0.39,500.00,2.14000010490417,92.00,204.0,6,179.059997558594,197.600006103516,31.04,5.80,3.33587408065796
003341.600,12,13.03,193.2,35°29.345550 N,119°32.699616 W,0,1,0,0,80.48,0.04,13866.000,1,2.800,12.40,0.14,-0.11,-0.12,0.276243093922652,11.00,0.100,0.18,500,13.5,0,0.189999997615814,255,81.70,1881,-50.00,17,255,0.40,-0.17,-0.39,500.00,2.00999999046326,92.00,205.0,7,179.059997558594,197.600006103516,29.15,5.80,2.75572204589844
003341.700,12,12.68,192.3,35°29.345364 N,119°32.699664 W,0,1,0,0,80.48,0.07,13966.000,1,2.900,12.76,0.05,-0.10,-0.12,0.567689032563274,11.59,0.100,0.16,500,13.5,0,0.200000002980232,255,81.70,1847,-50.00,17,255,0.40,-0.10,-0.34,500.00,1.95000004768372,92.00,206.0,9,179.059997558594,197.600006103516,28.28,5.80,2.90075993537903
003341.800,12,12.55,189.7,35°29.345172 N,119°32.699688 W,0,1,0,0,80.47,0.07,14066.000,1,3.000,13.11,0.16,-0.04,-0.12,0.573888091822095,10.93,0.100,0.15,500,13.3999996185303,0,0.180000007152557,255,81.70,1847,-50.00,17,255,0.40,-0.10,-0.34,500.00,1.87999999523163,92.00,206.0,12,179.059997558594,197.600006103516,27.27,5.80,2.61068391799927
003341.900,12,12.36,188.1,35°29.344986 N,119°32.699718 W,0,1,0,0,80.47,0.07,14166.000,1,3.100,13.46,0.10,-0.05,-0.12,0.582760016187778,10.54,0.100,0.14,500,13.3999996185303,0,0.219999998807907,255,81.00,1740,-50.00,17,255,0.40,-0.10,-0.34,500.00,1.94000005722046,92.00,206.0,12,177.800003051758,197.600006103516,28.14,5.80,3.19083595275879
003342.000,12,12.11,187.2,35°29.344806 N,119°32.699742 W,0,1,0,0,80.48,0.11,14266.000,1,3.200,13.80,0.05,-0.07,-0.12,0.891530460624071,11.67,0.100,0.13,500,13.3999996185303,0,0.140000000596046,255,81.00,1740,-50.00,17,255,0.40,-0.10,-0.34,500.00,1.82000005245209,92.00,212.0,12,177.800003051758,197.600006103516,26.40,5.80,2.03053188323975
003342.100,12,11.86,186.0,35°29.344626 N,119°32.699760 W,0,1,0,0,80.46,0.07,14366.000,1,3.300,14.13,0.07,-0.07,-0.11,0.606980273141123,11.81,0.100,0.12,500,13.3999996185303,0,0.180000007152557,255,81.00,1747,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.87999999523163,92.00,213.0,12,177.800003051758,197.600006103516,27.27,5.80,2.61068391799927
003342.200,12,12.08,184.3,35°29.344446 N,119°32.699772 W,0,1,0,0,80.47,0.07,14466.000,1,3.400,14.46,0.10,0.06,-0.11,0.596125186289121,12.22,0.100,0.10,500,13.3999996185303,0,0.180000007152557,255,81.00,1686,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.79999995231628,92.00,216.0,12,177.800003051758,197.600006103516,26.11,5.80,2.61068391799927
003342.300,12,12.09,183.0,35°29.344260 N,119°32.699784 W,0,1,0,0,80.45,0.11,14566.000,1,3.500,14.80,0.08,0.00,-0.11,0.893669838642946,13.25,0.100,0.10,500,13.3999996185303,0,0.239999994635582,255,81.00,1686,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.8400000333786,92.00,216.0,12,177.800003051758,197.600006103516,26.69,5.80,3.48091197013855
003342.400,12,11.74,180.5,35°29.344086 N,119°32.699778 W,0,1,0,0,80.45,0.07,14666.000,1,3.600,15.13,0.14,-0.10,-0.11,0.613287904599659,11.12,0.100,0.12,500,13.3999996185303,0,0.239999994635582,255,81.00,1661,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.95000004768372,92.00,223.0,12,177.800003051758,197.600006103516,28.28,5.80,3.48091197013855
003342.500,12,11.80,179.0,35°29.343906 N,119°32.699772 W,0,1,0,0,80.47,0.11,14766.000,1,3.700,15.45,0.09,0.02,-0.10,0.914944086750254,12.22,0.100,0.10,500,13.3999996185303,0,0.209999993443489,255,81.00,1700,-50.00,17,255,0.40,-0.15,-0.30,500.00,1.70000004768372,92.00,239.0,12,177.800003051758,197.600006103516,24.66,5.80,3.0457980632782
003342.600,12,11.83,177.8,35°29.343726 N,119°32.699760 W,0,1,0,0,80.46,0.11,14866.000,1,3.800,15.78,0.07,0.01,-0.10,0.91324200913242,12.77,0.100,0.10,500,13.3999996185303,0,0.219999998807907,255,81.00,1700,-50.00,17,255,0.40,-0.15,-0.30,500.00,1.86000001430511,92.00,247.0,12,177.800003051758,197.600006103516,26.98,5.80,3.19083595275879
003342.700,12,11.93,175.3,35°29.343546 N,119°32.699736 W,0,1,0,0,80.48,0.14,14966.000,1,3.900,16.11,0.15,0.03,-0.10,1.2073446801375,11.17,0.100,0.11,500,13.3999996185303,0,0.219999998807907,255,81.00,1665,-50.00,17,255,0.40,-0.15,-0.30,500.00,1.83000004291534,92.00,247.0,12,177.800003051758,197.600006103516,26.54,5.80,3.19083595275879
003342.800,12,11.84,173.2,35°29.343372 N,119°32.699700 W,0,1,0,0,80.45,0.11,15066.000,1,4.000,16.44,0.13,-0.02,-0.10,0.911854103343465,10.29,0.100,0.11,500,13.3999996185303,0,0.239999994635582,255,81.00,1687,-50.00,17,255,0.40,-0.15,-0.30,500.00,1.83000004291534,92.00,254.0,12,177.800003051758,197.600006103516,26.54,5.80,3.48091197013855
003342.900,12,11.81,171.6,35°29.343204 N,119°32.699670 W,0,1,0,0,80.45,0.14,15166.000,1,4.100,16.77,0.09,-0.01,-0.09,1.21909922113105,10.38,0.100,0.11,500,13.3999996185303,0,0.25,255,81.00,1662,-50.00,17,255,0.40,-0.10,-0.27,500.00,1.85000002384186,92.00,257.0,12,177.800003051758,197.600006103516,26.83,5.80,3.62595009803772
003343.000,12,11.86,170.6,35°29.343024 N,119°32.699634 W,0,1,0,0,80.47,0.14,15266.000,1,4.200,17.10,0.06,0.01,-0.09,1.21396054628225,10.66,0.100,0.10,500,13.3999996185303,0,0.300000011920929,255,81.00,1662,-50.00,17,255,0.40,-0.10,-0.27,500.00,1.72000002861023,92.00,257.0,12,177.800003051758,197.600006103516,24.95,5.80,4.35114002227783
003343.100,12,11.72,168.5,35°29.342856 N,119°32.699580 W,0,1,0,0,80.44,0.11,15366.000,1,4.300,17.43,0.12,-0.04,-0.09,0.921344480464085,10.88,0.100,0.10,500,13.3999996185303,0,0.259999990463257,255,81.00,1663,-50.00,17,255,0.40,-0.10,-0.27,500.00,1.86000001430511,92.00,262.0,12,177.800003051758,197.600006103516,26.98,5.80,3.77098798751831
003343.200,12,11.65,166.8,35°29.342688 N,119°32.699526 W,0,1,0,0,80.42,0.07,15466.000,1,4.400,17.75,0.10,-0.02,-0.08,0.618025751072961,10.64,0.100,0.10,500,13.3999996185303,0,0.230000004172325,255,81.00,1675,-50.00,17,255,0.40,-0.10,-0.27,500.00,1.85000002384186,92.00,263.0,12,177.800003051758,197.600006103516,26.83,5.80,3.33587408065796
003343.300,12,11.71,164.5,35°29.342514 N,119°32.699460 W,0,1,0,0,80.44,0.11,15566.000,1,4.500,18.08,0.13,0.02,-0.08,0.921973706675772,9.78,0.100,0.11,500,13.3999996185303,0,0.219999998807907,255,81.00,1675,-50.00,17,255,0.40,-0.16,-0.30,500.00,1.71000003814697,92.00,263.0,12,177.800003051758,197.600006103516,24.80,5.80,3.19083595275879
003343.400,12,11.77,162.2,35°29.342346 N,119°32.699388 W,0,1,0,0,80.44,0.11,15666.000,1,4.600,18.40,0.14,0.02,-0.08,0.91743119266055,9.95,0.100,0.11,500,13.3999996185303,0,0.219999998807907,255,81.00,1675,-50.00,17,255,0.40,-0.16,-0.30,500.00,1.77999997138977,92.00,267.0,12,177.800003051758,197.600006103516,25.82,5.80,3.19083595275879
003343.500,12,11.63,160.6,35°29.342184 N,119°32.699316 W,0,1,0,0,80.44,0.11,15766.000,1,4.700,18.73,0.09,-0.04,-0.07,0.928473177441541,10.24,0.100,0.11,500,13.3999996185303,0,0.230000004172325,255,81.00,1676,-50.00,17,255,0.40,-0.16,-0.30,500.00,1.75999999046326,92.00,273.0,12,177.800003051758,197.600006103516,25.53,5.80,3.33587408065796
003343.600,12,11.58,158.3,35°29.342028 N,119°32.699226 W,0,1,0,0,80.42,0.11,15866.000,1,4.800,19.05,0.13,-0.01,-0.07,0.932561954926172,9.69,0.100,0.11,500,13.3999996185303,0,0.189999997615814,255,81.00,1673,-50.00,17,255,0.40,-0.16,-0.30,500.00,1.86000001430511,92.00,280.0,13,177.800003051758,197.600006103516,26.98,5.80,2.75572204589844
003343.700,12,11.73,156.5,35°29.341860 N,119°32.699130 W,0,1,0,0,80.41,0.11,15966.000,1,4.900,19.37,0.11,0.04,-0.07,0.920559154449369,9.26,0.100,0.11,500,13.3999996185303,0,0.170000001788139,255,81.00,1673,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.74000000953674,92.00,281.0,16,177.800003051758,197.600006103516,25.24,5.80,2.46564602851868
003343.800,12,11.74,154.7,35°29.341698 N,119°32.699034 W,0,1,0,0,80.38,0.04,16066.000,1,5.000,19.70,0.10,0.00,-0.06,0.30664395229983,9.48,0.100,0.11,500,13.3999996185303,0,0.239999994635582,255,81.00,1665,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.77999997138977,92.00,281.0,16,177.800003051758,197.600006103516,25.82,5.80,3.48091197013855
003343.900,12,11.58,152.6,35°29.341548 N,119°32.698926 W,0,1,0,0,80.37,0.04,16166.000,1,5.100,20.02,0.12,-0.05,-0.06,0.310853984975391,9.12,0.100,0.11,500,13.3999996185303,0,0.200000002980232,255,81.00,1716,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.87000000476837,92.00,281.0,16,177.800003051758,197.600006103516,27.12,5.80,2.90075993537903
003344.000,12,11.71,150.2,35°29.341392 N,119°32.698806 W,0,1,0,0,80.38,0.04,16266.000,1,5.200,20.35,0.14,0.04,-0.06,0.307403296046452,9.14,0.100,0.12,500,13.3999996185303,0,0.230000004172325,255,81.00,1713,-50.00,17,255,0.40,-0.12,-0.28,500.00,1.79999995231628,92.00,281.0,16,177.800003051758,197.600006103516,26.11,5.80,3.33587408065796
003344.100,12,12.12,147.4,35°29.341236 N,119°32.698674 W,0,1,0,0,80.37,0.07,16366.000,1,5.300,20.68,0.17,0.12,-0.06,0.594157451724707,9.12,0.100,0.14,500,13.3999996185303,0,0.239999994635582,255,81.00,1763,-50.00,17,255,0.40,-0.17,-0.26,500.00,1.97000002861023,92.00,280.0,16,177.800003051758,197.600006103516,28.57,5.80,3.48091197013855
003344.200,12,12.04,145.7,35°29.341086 N,119°32.698548 W,0,1,0,0,80.34,0.04,16466.000,1,5.400,21.01,0.10,-0.02,-0.06,0.299052998837016,9.03,0.100,0.12,500,13.3999996185303,0,0.370000004768372,255,81.00,1763,-50.00,17,255,0.40,-0.17,-0.26,500.00,1.85000002384186,92.00,280.0,17,177.800003051758,197.600006103516,26.83,5.80,5.36640596389771
003344.300,12,12.38,143.6,35°29.340936 N,119°32.698398 W,0,1,0,0,80.32,0.04,16566.000,1,5.500,21.35,0.13,0.10,-0.06,0.290862082895694,9.34,0.100,0.14,500,13.3999996185303,0,0.25,255,81.00,1775,-50.00,17,255,0.40,-0.17,-0.26,500.00,2.02999997138977,92.00,280.0,17,177.800003051758,197.600006103516,29.44,5.80,3.62595009803772
003344.400,12,12.72,141.1,35°29.340780 N,119°32.698236 W,0,1,0,0,80.34,0.07,16666.000,1,5.600,21.70,0.15,0.10,-0.05,0.566260322453795,9.20,0.100,0.15,500,13.3999996185303,0,0.310000002384186,255,81.00,1840,-50.00,17,255,0.40,-0.17,-0.26,500.00,1.92999994754791,92.00,280.0,17,177.800003051758,197.600006103516,27.99,5.80,4.496178150177
003344.500,12,12.61,138.1,35°29.340642 N,119°32.698068 W,0,1,0,0,80.32,0.04,16766.000,1,5.700,22.05,0.19,-0.03,-0.05,0.28546507017683,8.44,0.100,0.14,500,13.3999996185303,0,0.259999990463257,255,81.00,1840,-50.00,17,255,0.40,-0.16,-0.23,500.00,2.19000005722046,92.00,275.0,19,177.800003051758,197.600006103516,31.76,5.80,3.77098798751831
003344.600,12,12.79,136.2,35°29.340504 N,119°32.697900 W,0,1,0,0,80.32,0.04,16866.000,1,5.800,22.41,0.12,0.05,-0.05,0.281381897764577,8.67,0.100,0.14,500,13.3999996185303,0,0.28999999165535,255,81.00,1912,-50.00,17,255,0.40,-0.16,-0.23,500.00,2.04999995231628,92.00,275.0,19,177.800003051758,197.600006103516,29.73,5.80,4.20610189437866
003344.700,12,13.17,134.1,35°29.340366 N,119°32.697720 W,0,1,0,0,80.31,0.04,16966.000,1,5.900,22.77,0.13,0.11,-0.05,0.273369276330777,9.13,0.100,0.15,500,13.5,0,0.230000004172325,255,81.00,1912,-50.00,17,255,0.40,-0.16,-0.23,500.00,2.08999991416931,92.00,271.0,19,177.800003051758,197.600006103516,30.31,5.80,3.33587408065796
003344.800,12,13.81,129.5,35°29.340234 N,119°32.697492 W,0,1,0,0,80.36,0.11,17066.000,1,6.000,23.14,0.32,0.18,-0.05,0.781872149424455,8.60,0.100,0.21,500,13.5,0,0.25,255,81.00,1948,-50.00,17,255,0.40,-0.16,-0.23,500.00,2.29999995231628,92.00,271.0,19,177.800003051758,197.600006103516,33.36,5.80,3.62595009803772
003344.900,12,14.03,127.4,35°29.340102 N,119°32.697276 W,0,1,0,0,80.37,0.11,17166.000,1,6.100,23.53,0.15,0.06,-0.05,0.769833915460831,8.52,0.100,0.19,500,13.5,0,0.230000004172325,255,81.00,1948,-50.00,17,255,0.40,-0.16,-0.22,500.00,2.22000002861023,92.00,257.0,19,177.800003051758,197.600006103516,32.20,5.80,3.33587408065796
003345.000,12,14.15,125.3,35°29.339982 N,119°32.697060 W,0,1,0,0,80.35,0.07,17266.000,1,6.200,23.92,0.14,0.03,-0.05,0.508905852417303,8.63,0.100,0.18,500,13.5,0,0.28999999165535,255,81.00,2023,-50.00,17,255,0.40,-0.16,-0.22,500.00,2.38000011444092,92.00,257.0,19,177.800003051758,197.600006103516,34.52,5.80,4.20610189437866
003345.100,12,14.61,123.5,35°29.339856 N,119°32.696832 W,0,1,0,0,80.36,0.11,17366.000,1,6.300,24.32,0.13,0.13,-0.04,0.739118532712839,9.24,0.100,0.18,500,13.5,0,0.129999995231628,255,81.00,2061,-50.00,17,255,0.40,-0.16,-0.22,500.00,2.44000005722046,92.00,251.0,19,177.800003051758,197.600006103516,35.39,5.80,1.88549399375916
003345.200,12,14.82,121.0,35°29.339742 N,119°32.696586 W,0,1,0,0,80.35,0.11,17466.000,1,6.400,24.73,0.18,0.06,-0.04,0.728695769516227,9.67,0.100,0.18,500,13.5,0,0.170000001788139,255,81.00,2106,-50.00,17,255,0.40,-0.16,-0.22,500.00,2.44000005722046,92.00,237.0,19,177.800003051758,197.600006103516,35.39,5.80,2.46564602851868
003345.300,12,14.88,118.9,35°29.339640 N,119°32.696340 W,0,1,0,0,80.32,0.04,17566.000,1,6.500,25.14,0.16,0.02,-0.04,0.242016806722689,9.58,0.100,0.17,500,13.5,0,0.219999998807907,255,81.00,2183,-50.00,17,255,0.40,-0.14,-0.20,500.00,2.4300000667572,92.00,237.0,19,177.800003051758,197.600006103516,35.24,5.80,3.19083595275879
003345.400,12,15.25,117.0,35°29.339532 N,119°32.696076 W,0,1,0,0,80.33,0.07,17666.000,1,6.600,25.56,0.14,0.11,-0.04,0.472131147540984,9.92,0.100,0.17,500,13.5,0,0.25,255,81.00,2183,-50.00,17,255,0.40,-0.14,-0.20,500.00,2.50999999046326,92.00,231.0,19,177.800003051758,197.600006103516,36.40,5.80,3.62595009803772
