UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water_Temp_(Calc) (F),Oil_Temp_(Calc) (F),Oil_Press_(Calc) (psi),Water_Press_(Calc) (psi),Brake_Press_(Calc) ((null))
003100.000,12,16.47,208.7,35°29.348322 N,119°32.694882 W,0,1,0,0,87.45,-0.32,11099.000,1,0.000,0.00,0.00,0.00,0.00,0,0.00,0.100,0.11,500,13.6000003814697,0,0.200000002980232,255,75.00,2408,-50.00,45,255,0.40,0.09,-0.15,500.00,3.67000007629395,95.00,-70.0,19,167,203,53.23,5.80,2.90075993537903
003100.100,12,16.51,209.4,35°29.348112 N,119°32.695044 W,0,1,0,0,87.39,-0.32,11199.000,1,0.100,0.46,-0.06,0.01,-0.01,-1.9629225736096,0.00,0.100,0.08,500,13.6000003814697,0,0.230000004172325,255,75.00,2446,-50.00,45,255,0.40,0.03,-0.18,500.00,3.78999996185303,95.00,-61.0,17,167,203,54.97,5.80,3.33587408065796
003100.200,12,17.21,209.6,35°29.347878 N,119°32.695200 W,0,1,0,0,87.42,-0.29,11299.000,1,0.200,0.93,-0.02,0.20,-0.02,-1.67325122007901,0.00,0.100,0.14,500,13.6000003814697,0,0.270000010728836,255,75.00,2496,-50.00,45,255,0.40,0.03,-0.18,500.00,3.77999997138977,95.00,-52.0,17,167,203,54.82,5.80,3.91602611541748
003100.300,12,17.24,210.7,35°29.347656 N,119°32.695374 W,0,1,0,0,87.42,-0.29,11399.000,1,0.300,1.40,-0.10,0.01,-0.03,-1.67053364269142,0.00,0.100,0.09,500,13.6000003814697,0,0.259999990463257,255,75.00,2546,-50.00,45,255,0.40,0.03,-0.18,500.00,3.75,95.00,-31.0,14,167,203,54.39,5.80,3.77098798751831
003100.400,12,17.49,211.1,35°29.347428 N,119°32.695542 W,0,1,0,0,87.43,-0.25,11499.000,1,0.400,1.89,-0.03,0.07,-0.03,-1.44065858678253,43.48,0.100,0.09,500,13.6000003814697,0,0.25,255,75.00,2546,-50.00,45,255,0.40,0.03,-0.18,500.00,3.84999990463257,95.00,-31.0,14,167,203,55.84,5.80,3.62595009803772
003100.500,12,17.77,211.3,35°29.347206 N,119°32.695722 W,0,1,0,0,87.43,-0.25,11599.000,1,0.500,2.38,-0.02,0.08,-0.04,-1.41812042768711,49.57,0.100,0.09,500,13.6000003814697,0,0.280000001192093,255,75.00,2562,-50.00,45,255,0.40,-0.09,-0.21,500.00,3.84999990463257,95.00,-20.0,14,167,203,55.84,5.80,4.06106376647949
003100.600,12,17.90,212.1,35°29.346978 N,119°32.695902 W,0,1,0,0,87.42,-0.25,11699.000,1,0.600,2.87,-0.07,0.04,-0.05,-1.40813589628967,49.10,0.100,0.08,500,13.6000003814697,0,0.209999993443489,255,75.00,2580,-50.00,45,255,0.40,-0.09,-0.21,500.00,3.92000007629395,95.00,2.0,13,167,203,56.85,5.80,3.0457980632782
003100.700,12,17.91,212.4,35°29.346750 N,119°32.696082 W,0,1,0,0,87.43,-0.22,11799.000,1,0.700,3.37,-0.03,0.01,-0.06,-1.20576085742994,54.35,0.100,0.06,500,13.6000003814697,0,0.200000002980232,255,75.00,2580,-50.00,45,255,0.40,-0.09,-0.21,500.00,3.95000004768372,95.00,15.0,13,167,203,57.29,5.80,2.90075993537903
003100.800,12,17.73,212.1,35°29.346534 N,119°32.696268 W,0,1,0,0,87.39,-0.18,11899.000,1,0.800,3.86,0.02,-0.05,-0.06,-1.01499943611142,71.30,0.100,0.04,500,13.6000003814697,0,0.259999990463257,255,75.00,2580,-50.00,45,255,0.40,-0.09,-0.21,500.00,3.97000002861023,95.00,15.0,13,167,203,57.58,5.80,3.77098798751831
003100.900,12,18.02,212.3,35°29.346318 N,119°32.696460 W,0,1,0,0,87.32,-0.18,11999.000,1,0.900,4.36,-0.02,0.08,-0.07,-0.999000999000999,73.56,0.100,0.05,500,13.6000003814697,0,0.239999994635582,255,75.00,2578,-50.00,45,255,0.40,-0.06,-0.27,500.00,3.95000004768372,95.00,38.0,13,167,203,57.29,5.80,3.48091197013855
003101.000,12,17.81,211.9,35°29.346096 N,119°32.696640 W,0,1,0,0,87.28,-0.14,12099.000,1,1.000,4.86,0.04,-0.06,-0.07,-0.808579931495311,170.45,0.100,0.02,500,13.6000003814697,0,0.230000004172325,255,74.20,2570,-50.00,45,255,0.40,-0.06,-0.27,500.00,3.86999988555908,95.00,49.0,13,165.559997558594,203,56.13,5.80,3.33587408065796
003101.100,12,17.84,211.4,35°29.345880 N,119°32.696820 W,0,1,0,0,87.22,-0.14,12199.000,1,1.100,5.35,0.04,0.01,-0.08,-0.807084407577626,738.94,0.100,0.01,500,13.6000003814697,0,0.330000013113022,255,74.20,2561,-50.00,45,255,0.40,-0.06,-0.27,500.00,3.78999996185303,95.00,49.0,13,165.559997558594,203,54.97,5.80,4.78625392913818
003101.200,12,17.88,211.6,35°29.345658 N,119°32.697006 W,0,1,0,0,87.19,-0.11,12299.000,1,1.200,5.85,-0.02,0.01,-0.08,-0.603993065264806,796.84,0.100,0.01,500,13.6000003814697,0,0.25,255,74.20,2561,-50.00,45,255,0.40,-0.06,-0.27,500.00,3.84999990463257,95.00,60.0,15,165.559997558594,203,55.84,5.80,3.62595009803772
003101.300,12,17.71,210.7,35°29.345436 N,119°32.697180 W,0,1,0,0,87.11,-0.14,12399.000,1,1.300,6.34,0.08,-0.05,-0.09,-0.813008130081301,144.67,0.100,0.02,500,13.6000003814697,0,0.209999993443489,255,74.20,2568,-50.00,45,255,0.40,-0.11,-0.27,500.00,3.95000004768372,95.00,79.0,15,165.559997558594,203,57.29,5.80,3.0457980632782
003101.400,12,17.87,209.6,35°29.345208 N,119°32.697348 W,0,1,0,0,87.06,-0.14,12499.000,1,1.400,6.84,0.10,0.05,-0.09,-0.80563947633434,71.68,0.100,0.03,500,13.6000003814697,0,0.219999998807907,255,74.20,2565,-50.00,45,255,0.40,-0.11,-0.27,500.00,3.88000011444092,95.00,87.0,15,165.559997558594,203,56.27,5.80,3.19083595275879
003101.500,12,17.91,209.4,35°29.344974 N,119°32.697510 W,0,1,0,0,87.09,-0.11,12599.000,1,1.500,7.34,0.02,0.01,-0.10,-0.602880428714971,72.55,0.100,0.03,500,13.6000003814697,0,0.310000002384186,255,74.20,2565,-50.00,45,255,0.40,-0.11,-0.27,500.00,3.91000008583069,95.00,113.0,15,165.559997558594,203,56.71,5.80,4.496178150177
003101.600,12,17.77,208.2,35°29.344734 N,119°32.697654 W,0,1,0,0,87.07,-0.14,12699.000,1,1.600,7.83,0.10,-0.04,-0.10,-0.810536980749747,48.51,0.100,0.04,500,13.6000003814697,0,0.239999994635582,255,74.20,2563,-50.00,45,255,0.40,-0.11,-0.27,500.00,3.91000008583069,95.00,113.0,15,165.559997558594,203,56.71,5.80,3.48091197013855
003101.700,12,17.90,207.6,35°29.344488 N,119°32.697804 W,0,1,0,0,87.11,-0.07,12799.000,1,1.700,8.33,0.06,0.04,-0.10,-0.40232454179705,46.07,0.100,0.05,500,13.6000003814697,0,0.200000002980232,255,74.20,2572,-50.00,45,255,0.40,-0.19,-0.28,500.00,3.80999994277954,95.00,126.0,15,165.559997558594,203,55.26,5.80,2.90075993537903
003101.800,12,17.97,206.5,35°29.344242 N,119°32.697948 W,0,1,0,0,87.10,-0.11,12899.000,1,1.800,8.82,0.10,0.02,-0.11,-0.60106856634016,40.30,0.100,0.06,500,13.6000003814697,0,0.180000007152557,255,74.20,2566,-50.00,45,255,0.40,-0.19,-0.28,500.00,3.75999999046326,95.00,126.0,15,165.559997558594,203,54.53,5.80,2.61068391799927
003101.900,12,18.02,204.9,35°29.343990 N,119°32.698074 W,0,1,0,0,87.13,-0.07,12999.000,1,1.900,9.32,0.13,0.01,-0.11,-0.3996003996004,30.20,0.100,0.07,500,13.6000003814697,0,0.349999994039536,255,74.20,2565,-50.00,45,255,0.40,-0.19,-0.28,500.00,3.8199999332428,95.00,157.0,15,165.559997558594,203,55.40,5.80,5.07633018493652
003102.000,12,17.81,203.7,35°29.343744 N,119°32.698200 W,0,1,0,0,87.13,-0.07,13099.000,1,2.000,9.82,0.11,-0.06,-0.11,-0.404289965747656,28.37,0.100,0.08,500,13.6000003814697,0,0.219999998807907,255,74.20,2565,-50.00,45,255,0.40,-0.19,-0.28,500.00,3.83999991416931,95.00,173.0,15,165.559997558594,203,55.69,5.80,3.19083595275879
003102.100,12,17.91,202.1,35°29.343492 N,119°32.698320 W,0,1,0,0,87.12,-0.04,13199.000,1,2.100,10.32,0.14,0.03,-0.11,-0.20096014290499,26.64,0.100,0.09,500,13.6000003814697,0,0.230000004172325,255,74.20,2565,-50.00,45,255,0.40,-0.23,-0.27,500.00,3.94000005722046,95.00,186.0,15,165.559997558594,203,57.14,5.80,3.33587408065796
003102.200,12,17.87,200.7,35°29.343234 N,119°32.698428 W,0,1,0,0,87.12,-0.04,13299.000,1,2.200,10.82,0.12,-0.01,-0.12,-0.201409869083585,22.96,0.100,0.10,500,13.6000003814697,0,0.300000011920929,255,74.20,2557,-50.00,45,255,0.40,-0.23,-0.27,500.00,3.89000010490417,95.00,214.0,15,165.559997558594,203,56.42,5.80,4.35114002227783
003102.300,12,17.80,198.3,35°29.342982 N,119°32.698512 W,0,1,0,0,87.11,-0.04,13399.000,1,2.300,11.31,0.21,-0.02,-0.12,-0.202224469160768,19.98,0.100,0.12,500,13.6000003814697,0,0.280000001192093,255,74.20,2546,-50.00,45,255,0.40,-0.23,-0.27,500.00,3.79999995231628,95.00,214.0,15,165.559997558594,203,55.11,5.80,4.06106376647949
003102.400,12,17.60,195.1,35°29.342718 N,119°32.698572 W,0,1,0,0,87.11,-0.04,13499.000,1,2.400,11.80,0.28,-0.06,-0.12,-0.204580326191965,15.75,0.100,0.16,500,13.6000003814697,0,0.230000004172325,255,74.20,2546,-50.00,45,255,0.40,-0.23,-0.27,500.00,3.78999996185303,95.00,223.0,15,165.559997558594,203,54.97,5.80,3.33587408065796
003102.500,12,17.60,192.8,35°29.342454 N,119°32.698632 W,0,1,0,0,87.12,0.00,13599.000,1,2.500,12.29,0.21,0.00,-0.12,0,14.33,0.100,0.16,500,13.6000003814697,0,0.270000010728836,255,74.20,2557,-50.00,45,255,0.40,-0.24,-0.31,500.00,3.75999999046326,95.00,225.0,13,165.559997558594,203,54.53,5.80,3.91602611541748
003102.600,12,18.12,190.2,35°29.342178 N,119°32.698674 W,0,1,0,0,87.14,0.04,13699.000,1,2.600,12.79,0.23,0.14,-0.12,0.198730333977367,13.70,0.100,0.19,500,13.6000003814697,0,0.219999998807907,255,74.20,2543,-50.00,45,255,0.40,-0.24,-0.31,500.00,3.72000002861023,95.00,228.0,11,165.559997558594,203,53.95,5.80,3.19083595275879
003102.700,12,17.74,188.7,35°29.341914 N,119°32.698716 W,0,1,0,0,87.15,0.04,13799.000,1,2.700,13.29,0.13,-0.11,-0.12,0.20296555223544,13.17,0.100,0.17,500,13.6000003814697,0,0.239999994635582,255,74.20,2543,-50.00,45,255,0.40,-0.24,-0.31,500.00,3.69000005722046,95.00,230.0,10,165.559997558594,203,53.52,5.80,3.48091197013855
003102.800,12,17.52,186.0,35°29.341650 N,119°32.698728 W,0,1,0,0,87.16,0.04,13899.000,1,2.800,13.78,0.23,-0.06,-0.12,0.205467724444952,12.14,0.100,0.18,500,13.6000003814697,0,0.259999990463257,255,74.20,2506,-50.00,45,255,0.40,-0.24,-0.31,500.00,3.66000008583069,95.00,230.0,10,165.559997558594,203,53.08,5.80,3.77098798751831
003102.900,12,17.52,182.2,35°29.341386 N,119°32.698716 W,0,1,0,0,87.14,0.04,13999.000,1,2.900,14.26,0.34,0.00,-0.12,0.205467724444952,10.51,0.100,0.21,500,13.6000003814697,0,0.280000001192093,255,74.20,2472,-50.00,45,255,0.40,-0.27,-0.33,500.00,3.61999988555908,95.00,240.0,8,165.559997558594,203,52.50,5.80,4.06106376647949
003103.000,12,17.28,180.8,35°29.341122 N,119°32.698722 W,0,1,0,0,87.19,0.04,14099.000,1,3.000,14.75,0.11,-0.07,-0.12,0.208285119185374,11.01,0.100,0.20,500,13.6000003814697,0,0.230000004172325,255,74.20,2432,-50.00,45,255,0.40,-0.27,-0.33,500.00,3.58999991416931,95.00,247.0,8,165.559997558594,203,52.07,5.80,3.33587408065796
003103.100,12,17.06,177.7,35°29.340858 N,119°32.698698 W,0,1,0,0,87.22,0.04,14233.000,1,3.100,15.22,0.26,-0.06,-0.12,0.211057044028844,10.93,0.100,0.21,500,13.6000003814697,0,0.340000003576279,255,74.20,2376,-50.00,45,255,0.40,-0.27,-0.33,500.00,3.48000001907349,95.00,247.0,1,165.559997558594,203,50.47,5.80,4.93129205703735
003103.200,12,16.64,173.9,35°29.340606 N,119°32.698644 W,0,1,0,0,87.23,0.00,14299.000,1,3.200,15.69,0.31,-0.12,-0.12,0,9.84,0.100,0.24,500,13.6000003814697,0,0.230000004172325,255,74.20,2376,-50.00,45,255,0.40,-0.27,-0.33,500.00,3.45000004768372,95.00,255.0,1,165.559997558594,203,50.04,5.80,3.33587408065796
003103.300,12,16.02,171.8,35°29.340372 N,119°32.698596 W,0,1,0,0,87.25,0.04,14399.000,1,3.300,16.14,0.17,-0.18,-0.12,0.224663005491762,9.70,0.100,0.25,500,13.6000003814697,0,0.270000010728836,255,74.20,2313,-50.00,45,255,0.40,-0.20,-0.46,500.00,3.20000004768372,95.00,260.0,1,165.559997558594,203,46.41,5.80,3.91602611541748
003103.400,12,15.91,169.8,35°29.340144 N,119°32.698530 W,0,1,0,0,87.25,0.04,14499.000,1,3.400,16.59,0.16,-0.03,-0.12,0.226301232084486,9.37,0.100,0.22,500,13.6000003814697,0,0.200000002980232,255,74.20,2243,-50.00,45,255,0.40,-0.20,-0.46,500.00,3.16000008583069,95.00,290.0,1,165.559997558594,203,45.83,5.80,2.90075993537903
003103.500,12,15.13,167.8,35°29.339928 N,119°32.698458 W,0,1,0,0,87.24,0.04,14599.000,1,3.500,17.02,0.15,-0.22,-0.12,0.237922146586478,9.23,0.100,0.25,500,13.6000003814697,0,0.230000004172325,255,74.20,2243,-50.00,45,255,0.40,-0.20,-0.46,500.00,3.05999994277954,95.00,306.0,4,165.559997558594,203,44.38,5.80,3.33587408065796
003103.600,12,14.66,165.2,35°29.339718 N,119°32.698380 W,0,1,0,0,87.27,0.07,14699.000,1,3.600,17.43,0.18,-0.13,-0.11,0.491266375545851,9.65,0.100,0.24,500,13.6000003814697,0,0.219999998807907,255,74.20,2095,-50.00,45,255,0.40,-0.20,-0.46,500.00,2.78999996185303,95.00,306.0,4,165.559997558594,203,40.47,5.80,3.19083595275879
003103.700,12,14.51,161.8,35°29.339514 N,119°32.698272 W,0,1,0,0,87.26,0.07,14799.000,1,3.700,17.84,0.25,-0.04,-0.11,0.496277915632754,8.49,0.100,0.22,500,13.5,0,0.239999994635582,255,74.20,2006,-50.00,45,255,0.30,-0.24,-0.48,500.00,2.69000005722046,95.00,339.0,5,165.559997558594,203,39.02,4.35,3.48091197013855
003103.800,12,13.69,158.0,35°29.339340 N,119°32.698164 W,0,1,0,0,87.25,0.07,14899.000,1,3.800,18.23,0.26,-0.23,-0.11,0.525777712866949,7.72,0.100,0.27,500,13.5,0,0.170000001788139,255,74.20,2006,-50.00,45,255,0.30,-0.24,-0.48,500.00,2.57999992370605,95.00,339.0,5,165.559997558594,203,37.42,4.35,2.46564602851868
003103.900,12,13.07,155.0,35°29.339178 N,119°32.698056 W,0,1,0,0,87.22,0.04,14999.000,1,3.900,18.60,0.19,-0.18,-0.11,0.275397796817625,7.70,0.100,0.27,500,13.5,0,0.209999993443489,255,74.20,1878,-50.00,45,255,0.30,-0.24,-0.48,500.00,2.46000003814697,95.00,357.0,5,165.559997558594,203,35.68,4.35,3.0457980632782
003104.000,12,12.74,152.0,35°29.339022 N,119°32.697936 W,0,1,0,0,87.20,0.04,15133.000,1,4.000,18.96,0.19,-0.09,-0.11,0.282574568288854,7.18,0.100,0.24,500,13.5,0,0.239999994635582,255,74.20,1780,-50.00,45,255,0.30,-0.24,-0.48,500.00,2.28999996185303,95.00,370.0,5,165.559997558594,203,33.21,4.35,3.48091197013855
003104.100,12,12.35,150.2,35°29.338866 N,119°32.697822 W,0,1,0,0,87.21,0.07,15199.000,1,4.100,19.31,0.11,-0.11,-0.11,0.583090379008746,7.01,0.100,0.22,500,13.5,0,0.25,255,74.20,1742,-50.00,45,255,0.30,-0.08,-0.44,500.00,2.16000008583069,95.00,396.0,9,165.559997558594,203,31.33,4.35,3.62595009803772
003104.200,12,11.77,146.1,35°29.338734 N,119°32.697690 W,0,1,0,0,87.14,-0.04,15299.000,1,4.200,19.64,0.24,-0.16,-0.11,-0.305914343983685,6.06,0.100,0.24,500,13.5,0,0.209999993443489,255,74.20,1742,-50.00,45,255,0.30,-0.08,-0.44,500.00,2.21000003814697,95.00,410.0,14,165.559997558594,203,32.05,4.35,3.0457980632782
003104.300,12,11.48,144.4,35°29.338602 N,119°32.697564 W,0,1,0,0,87.13,-0.04,15399.000,1,4.300,19.97,0.10,-0.08,-0.11,-0.313479623824451,6.15,0.100,0.21,500,13.5,0,0.300000011920929,255,74.20,1640,-50.00,45,255,0.30,-0.08,-0.44,500.00,2.14000010490417,95.00,410.0,14,165.559997558594,203,31.04,4.35,4.35114002227783
003104.400,12,11.35,140.2,35°29.338488 N,119°32.697414 W,0,1,0,0,87.11,-0.07,15499.000,1,4.400,20.28,0.24,-0.04,-0.11,-0.634528950383361,5.84,0.100,0.20,500,13.5,0,0.239999994635582,255,74.20,1623,-50.00,45,255,0.30,-0.08,-0.44,500.00,2.13000011444092,95.00,430.0,15,165.559997558594,203,30.89,4.35,3.48091197013855
003104.500,12,10.83,138.5,35°29.338374 N,119°32.697288 W,0,1,0,0,87.08,-0.11,15599.000,1,4.500,20.59,0.09,-0.15,-0.11,-0.997322005725367,6.18,0.100,0.20,500,13.5,0,0.310000002384186,255,74.20,1660,-50.00,45,255,0.30,-0.20,-0.38,500.00,2.20000004768372,95.00,437.0,19,165.559997558594,203,31.91,4.35,4.496178150177
003104.600,12,11.52,133.9,35°29.338260 N,119°32.697108 W,0,1,0,0,87.07,-0.07,15699.000,1,4.600,20.90,0.26,0.20,-0.11,-0.625,6.07,0.100,0.19,500,13.5,0,0.209999993443489,255,74.20,1660,-50.00,45,255,0.30,-0.20,-0.38,500.00,1.99000000953674,95.00,437.0,19,165.559997558594,203,28.86,4.35,3.0457980632782
003104.700,12,11.69,130.2,35°29.338152 N,119°32.696928 W,0,1,0,0,87.09,-0.07,15799.000,1,4.700,21.22,0.21,0.05,-0.11,-0.615963726580546,5.96,0.100,0.20,500,13.5,0,0.360000014305115,255,74.20,1575,-50.00,45,255,0.30,-0.20,-0.38,500.00,2.1800000667572,95.00,438.0,19,165.559997558594,203,31.62,4.35,5.22136783599854
003104.800,12,11.72,126.8,35°29.338062 N,119°32.696748 W,0,1,0,0,87.04,-0.11,15899.000,1,4.800,21.55,0.20,0.01,-0.11,-0.921344480464085,5.58,0.100,0.20,500,13.5,0,0.159999996423721,255,74.20,1727,-50.00,45,255,0.30,-0.20,-0.38,500.00,2.29999995231628,95.00,436.0,20,165.559997558594,203,33.36,4.35,2.32060790061951
003104.900,12,12.03,124.2,35°29.337972 N,119°32.696556 W,0,1,0,0,87.03,-0.07,16033.000,1,4.900,21.88,0.15,0.09,-0.11,-0.598603259062188,6.11,0.100,0.19,500,13.5,0,0.219999998807907,255,73.50,1715,-50.00,45,255,0.30,-0.21,-0.23,500.00,2.24000000953674,95.00,436.0,20,164.300003051758,203,32.49,4.35,3.19083595275879
003105.000,12,12.38,119.7,35°29.337900 N,119°32.696346 W,0,1,0,0,87.00,-0.11,16099.000,1,5.000,22.22,0.27,0.10,-0.12,-0.872586248687081,5.58,0.100,0.22,500,13.5,0,0.25,255,73.50,1715,-50.00,45,255,0.30,-0.21,-0.23,500.00,2.38000011444092,95.00,427.0,20,164.300003051758,203,34.52,4.35,3.62595009803772
003105.100,12,12.72,115.9,35°29.337822 N,119°32.696118 W,0,1,0,0,86.99,-0.11,16233.000,1,5.100,22.57,0.24,0.10,-0.12,-0.848923125294765,5.83,0.100,0.23,500,13.6000003814697,0,0.239999994635582,255,73.50,1792,-50.00,45,255,0.30,-0.21,-0.23,500.00,2.46000003814697,95.00,413.0,20,164.300003051758,203,35.68,4.35,3.48091197013855
003105.200,12,13.13,111.0,35°29.337768 N,119°32.695884 W,0,1,0,0,87.00,-0.07,16299.000,1,5.200,22.93,0.32,0.12,-0.12,-0.548237264905201,5.32,0.100,0.25,500,13.6000003814697,0,0.230000004172325,255,73.50,1861,-50.00,45,255,0.30,-0.21,-0.23,500.00,2.49000000953674,95.00,392.0,19,164.300003051758,203,36.11,4.35,3.33587408065796
003105.300,12,14.31,108.1,35°29.337714 N,119°32.695620 W,0,1,0,0,86.95,-0.11,16399.000,1,5.300,23.31,0.20,0.33,-0.12,-0.754928002236824,6.20,0.100,0.31,500,13.6000003814697,0,0.300000011920929,255,73.50,1958,-50.00,45,255,0.40,-0.15,-0.21,500.00,2.78999996185303,95.00,332.0,19,164.300003051758,203,40.47,5.80,4.35114002227783
003105.400,12,13.93,104.6,35°29.337678 N,119°32.695380 W,0,1,0,0,86.95,-0.07,16499.000,1,5.400,23.70,0.24,-0.11,-0.13,-0.516944284893739,6.07,0.100,0.24,500,13.6000003814697,0,0.239999994635582,255,73.50,2012,-50.00,45,255,0.40,-0.15,-0.21,500.00,2.74000000953674,95.00,332.0,19,164.300003051758,203,39.74,5.80,3.48091197013855
003105.500,12,14.24,101.6,35°29.337648 N,119°32.695122 W,0,1,0,0,86.94,-0.11,16633.000,1,5.500,24.09,0.21,0.09,-0.13,-0.758320460609465,6.30,0.100,0.24,500,13.6000003814697,0,0.25,255,73.50,2012,-50.00,45,255,0.40,-0.15,-0.21,500.00,2.82999992370605,95.00,300.0,17,164.300003051758,203,41.05,5.80,3.62595009803772
003105.600,12,14.66,98.7,35°29.337630 N,119°32.694852 W,0,1,0,0,86.93,-0.11,16699.000,1,5.600,24.49,0.21,0.12,-0.13,-0.736748755031039,6.40,0.100,0.24,500,13.6000003814697,0,0.180000007152557,255,73.50,2046,-50.00,45,255,0.40,-0.15,-0.21,500.00,2.98000001907349,95.00,270.0,14,164.300003051758,203,43.22,5.80,2.61068391799927
003105.700,12,14.88,95.7,35°29.337624 N,119°32.694582 W,0,1,0,0,86.91,-0.14,16799.000,1,5.700,24.90,0.22,0.06,-0.13,-0.968067226890756,6.91,0.100,0.24,500,13.6000003814697,0,0.239999994635582,255,73.50,2098,-50.00,45,255,0.40,-0.12,-0.24,500.00,2.99000000953674,95.00,223.0,14,164.300003051758,203,43.37,5.80,3.48091197013855
003105.800,12,14.91,93.1,35°29.337624 N,119°32.694312 W,0,1,0,0,86.90,-0.11,16899.000,1,5.800,25.31,0.19,0.01,-0.14,-0.724443251945264,7.30,0.100,0.22,500,13.6000003814697,0,0.25,255,73.50,2125,-50.00,45,255,0.40,-0.12,-0.24,500.00,3,95.00,203.0,14,164.300003051758,203,43.51,5.80,3.62595009803772
003105.900,12,14.97,90.7,35°29.337636 N,119°32.694036 W,0,1,0,0,86.86,-0.14,16999.000,1,5.900,25.73,0.17,0.02,-0.14,-0.962245238890745,8.24,0.100,0.21,500,13.6000003814697,0,0.200000002980232,255,73.50,2132,-50.00,45,255,0.40,-0.12,-0.24,500.00,3,95.00,203.0,14,164.300003051758,203,43.51,5.80,2.90075993537903
003106.000,12,15.15,88.5,35°29.337660 N,119°32.693760 W,0,1,0,0,86.84,-0.11,17099.000,1,6.000,26.15,0.17,0.05,-0.14,-0.713106635853417,8.58,0.100,0.20,500,13.6000003814697,0,0.280000001192093,255,73.50,2132,-50.00,45,255,0.40,-0.12,-0.24,500.00,3.10999989509583,95.00,166.0,14,164.300003051758,203,45.11,5.80,4.06106376647949
003106.100,12,15.28,86.8,35°29.337678 N,119°32.693478 W,0,1,0,0,86.82,-0.14,17199.000,1,6.100,26.57,0.13,0.04,-0.15,-0.94228504122497,9.53,0.100,0.19,500,13.6000003814697,0,0.219999998807907,255,73.50,2150,-50.00,45,255,0.40,-0.06,-0.25,500.00,3.10999989509583,95.00,145.0,18,164.300003051758,203,45.11,5.80,3.19083595275879
003106.200,12,14.91,85.1,35°29.337714 N,119°32.693220 W,0,1,0,0,86.79,-0.14,17299.000,1,6.200,26.99,0.12,-0.11,-0.15,-0.965729997988062,10.08,0.100,0.18,500,13.6000003814697,0,0.219999998807907,255,73.50,2166,-50.00,45,255,0.40,-0.06,-0.25,500.00,3.05999994277954,95.00,128.0,19,164.300003051758,203,44.38,5.80,3.19083595275879
003106.300,12,15.19,83.4,35°29.337750 N,119°32.692944 W,0,1,0,0,86.78,-0.14,17399.000,1,6.300,27.41,0.13,0.08,-0.15,-0.948116934421912,11.09,0.100,0.17,500,13.6000003814697,0,0.200000002980232,255,73.50,2166,-50.00,45,255,0.40,-0.06,-0.25,500.00,3.1800000667572,95.00,128.0,20,164.300003051758,203,46.12,5.80,2.90075993537903
003106.400,12,15.49,81.5,35°29.337798 N,119°32.692662 W,0,1,0,0,86.77,-0.14,17499.000,1,6.400,27.83,0.15,0.09,-0.16,-0.929572009553934,12.15,0.100,0.17,500,13.6000003814697,0,0.209999993443489,255,73.50,2213,-50.00,45,255,0.40,-0.06,-0.25,500.00,3.19000005722046,95.00,93.0,20,164.300003051758,203,46.27,5.80,3.0457980632782
003106.500,12,15.87,80.5,35°29.337846 N,119°32.692368 W,0,1,0,0,86.75,-0.14,17599.000,1,6.500,28.27,0.08,0.11,-0.16,-0.90742957968366,14.04,0.100,0.17,500,13.6000003814697,0,0.209999993443489,255,73.50,2266,-50.00,45,255,0.40,0.01,-0.17,500.00,3.30999994277954,95.00,69.0,20,164.300003051758,203,48.01,5.80,3.0457980632782
003106.600,12,16.11,79.8,35°29.337888 N,119°32.692074 W,0,1,0,0,86.77,-0.11,17699.000,1,6.600,28.71,0.05,0.07,-0.17,-0.670391061452514,16.49,0.100,0.15,500,13.6000003814697,0,0.219999998807907,255,73.50,2325,-50.00,45,255,0.40,0.01,-0.17,500.00,3.40000009536743,95.00,19.0,20,164.300003051758,203,49.31,5.80,3.19083595275879
003106.700,12,16.16,78.7,35°29.337948 N,119°32.691792 W,0,1,0,0,86.72,-0.14,17799.000,1,6.700,29.16,0.09,0.01,-0.17,-0.891089108910891,18.37,0.100,0.13,500,13.6000003814697,0,0.119999997317791,255,73.50,2325,-50.00,45,255,0.40,0.01,-0.17,500.00,3.47000002861023,95.00,19.0,20,164.300003051758,203,50.33,5.80,1.74045598506927
003106.800,12,16.52,78.1,35°29.338008 N,119°32.691486 W,0,1,0,0,86.72,-0.14,17899.000,1,6.800,29.62,0.05,0.10,-0.17,-0.871670702179177,21.25,0.100,0.13,500,13.6000003814697,0,0.209999993443489,255,73.50,2405,-50.00,45,255,0.40,0.01,-0.17,500.00,3.63000011444092,95.00,-1.0,20,164.300003051758,203,52.65,5.80,3.0457980632782
